crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_defect_1,vehicle_make,vehicle_model_name,vehicle_model_year
16339483,58,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),honda,unknown (honda),2008.0
16342389,34,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),kawasaki,kl650 (kawasaki),2017.0
16342463,41,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,12 - defective or slick tires,harley-davidson,flhr/i (harley-davidson),2002.0
16318503,53,99 - unknown,1 - male,0,b - suspected minor injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),buell,unknown (buell),2000.0
16324877,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (harley-davidson),2001.0
16326481,80,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2012.0
16332935,53,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2005.0
16318540,56,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda),2000.0
16319820,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),victory motorcycles,cross country (victory motorcycles),2012.0
16322659,35,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2001.0
16327097,22,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),honda,cbr600 (honda),2002.0
16330934,51,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,grn - green,12 - defective or slick tires,kawasaki,ninja zx (kawasaki),2015.0
16331022,41,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2013.0
16332369,68,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),victory motorcycles,unknown (victory motorcycles),2012.0
16338287,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx (suzuki),2006.0
16341623,41,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),indian motorcycle co.,scout (indian motorcycle co.),2015.0
16342253,32,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,crf150 (honda),2009.0
16319375,68,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),kawasaki,kl650 (kawasaki),2017.0
16319912,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cbr900 (honda),2003.0
16320743,61,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),harley-davidson,flhtcu (harley-davidson),2001.0
16321666,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,cbr1000 (honda),2015.0
16322580,41,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),bmw,s 1000 (bmw),2013.0
16330172,29,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),indian motorcycle co.,unknown (indian motorcycle co.),2016.0
16331542,28,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,unknown (yamaha),2010.0
16649144,62,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flhtp (harley-davidson),2003.0
16318588,19,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (harley-davidson),2003.0
16321540,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,vrscf (harley-davidson),2012.0
16321762,35,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),yamaha,yzf750 (yamaha),2001.0
16323543,62,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),all other makes,unknown (all other makes),2012.0
16330512,19,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2002.0
16332707,24,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2016.0
16333444,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr250 (honda),2009.0
16339494,35,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,unknown (harley-davidson),2015.0
16322418,30,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cbr1000 (honda),2015.0
16322904,17,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),triumph motorcycle,bonneville (triumph motorcycle),2014.0
16328744,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,er650 (kawasaki),2015.0
16329066,56,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2002.0
16329220,17,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2007.0
16330269,31,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,unknown (honda),2007.0
16338414,28,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,sil - silver,12 - defective or slick tires,yamaha,xvs1100 (yamaha),2007.0
16326169,22,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,cm250 (honda),2003.0
16326189,26,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx-r1000 (suzuki),2003.0
16326406,23,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),1991.0
16328565,24,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),kawasaki,zx600 (kawasaki),2001.0
16331353,22,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,klx650 (kawasaki),2007.0
16331851,58,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,unknown (harley-davidson),2006.0
16335131,32,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,98 - other  (explain in narrative),kawasaki,zr1200 (kawasaki),2001.0
16335341,60,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2003.0
16340961,22,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,yel - yellow,98 - other  (explain in narrative),suzuki,gsx (suzuki),2003.0
16343647,53,w - white,1 - male,0,k - fatal injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),honda,st1300 (honda),2007.0
16386928,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,bro - brown,98 - other  (explain in narrative),harley-davidson,xl1200 (harley-davidson),1999.0
16327598,46,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,98 - other  (explain in narrative),honda,unknown (harley-davidson),2006.0
16329693,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2011.0
16329887,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),triumph motorcycle,daytona (triumph motorcycle),2007.0
16335101,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),kawasaki,er650 (kawasaki),2017.0
16335926,27,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),suzuki,gsx1300 (suzuki),2011.0
16338675,21,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,gsx-r600 (suzuki),2005.0
16338679,29,98 - other,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,unknown (suzuki),2006.0
16846147,50,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2006.0
16328505,34,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,vn1600 (kawasaki),2004.0
16331320,40,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flh80 (harley-davidson),2014.0
16332114,32,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,unknown (kawasaki),2007.0
16336577,68,w - white,1 - male,1,n - not injured,mc - motorcycle,blu - blue,98 - other  (explain in narrative),kawasaki,vn1700 (kawasaki),2013.0
16336594,55,w - white,1 - male,0,n - not injured,mc - motorcycle,ong - orange,98 - other  (explain in narrative),harley-davidson,fltrx (harley-davidson),2015.0
16338312,45,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),bmw,unknown (harley-davidson),2008.0
16342876,49,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,bge - beige,98 - other  (explain in narrative),harley-davidson,flhr (harley-davidson),2014.0
16328692,30,w - white,1 - male,0,k - fatal injury,mc - motorcycle,ple - purple,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2004.0
16330824,30,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),kawasaki,zx636 (kawasaki),2006.0
16332699,35,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,98 - other  (explain in narrative),yamaha,xv1000 (yamaha),2009.0
16334855,51,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),suzuki,vl1500 (suzuki),2007.0
16335423,24,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,mul - multicolored,98 - other  (explain in narrative),honda,c-series (honda),2010.0
16336832,41,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,98 - other  (explain in narrative),suzuki,vzr1800 (suzuki),2017.0
16337439,41,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,unknown (honda),1995.0
16337491,27,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,vtx1300 (honda),2007.0
16339222,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2008.0
16342482,62,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fxd (harley-davidson),2007.0
16335408,37,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2012.0
16335079,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),isuzu,unknown (isuzu),2003.0
16338588,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),victory motorcycles,high-ball (victory motorcycles),2012.0
16340175,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),moto guzzi,unknown (moto guzzi),2016.0
16340281,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),yamaha,yzfr6 (yamaha),2009.0
16342115,39,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,98 - other  (explain in narrative),honda,st1300 (honda),2006.0
16343337,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),bmw,r100 (bmw),1992.0
16343483,38,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),honda,cbr1100 (honda),1999.0
16342232,49,b - black,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),2017.0
16342731,14,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,98 - other  (explain in narrative),honda,crf150 (honda),2009.0
16385001,27,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,fltrx (harley-davidson),2017.0
16391168,44,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),victory motorcycles,unknown (victory motorcycles),2006.0
16393269,42,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),yamaha,unknown (yamaha),2009.0
16384802,56,w - white,1 - male,0,n - not injured,mc - motorcycle,grn - green,98 - other  (explain in narrative),harley-davidson,unknown (harley-davidson),1996.0
16393087,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,98 - other  (explain in narrative),yamaha,unknown (yamaha),2003.0
16384424,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,flt (harley-davidson),2016.0
16397260,26,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,sil - silver,98 - other  (explain in narrative),harley-davidson,xl883 (harley-davidson),2014.0
16391582,26,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,10 - defective or no vehicle brakes,kawasaki,ninja zx (kawasaki),2007.0
16403854,50,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,98 - other  (explain in narrative),harley-davidson,xr1200 (harley-davidson),2016.0
