,crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year,vehicle_make_country,injury_binary,safety_score
197,16338287,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx,2006,japan,1,0.8712676719127928
198,16341623,41,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,indian motorcycle co.,scout,2015,Other,1,0.9766183583900971
199,16342253,32,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,honda,crf150,2009,japan,1,0.9584360787272288
200,16319375,68,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,kawasaki,kl650,2017,japan,1,0.9504776199809234
201,16319912,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr900,2003,japan,1,0.934249678056954
202,16320743,61,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,harley-davidson,flhtcu,2001,usa,1,0.9113989878316817
203,16321666,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,honda,cbr1000,2015,japan,1,0.9764762574933139
204,16322580,41,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,bmw,s 1000,2013,Germany,1,0.8737463163484963
205,16330172,29,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,indian motorcycle co.,scout,2016,Other,1,0.9471511814363875
206,16331542,28,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,201,japan,1,0.910858563658574
207,16649144,62,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flhtp,2003,usa,1,0.9461893415695013
208,16318588,19,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2003,japan,1,0.9116457381164282
209,16321540,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,vrscf,2012,usa,1,0.9202060697640303
210,16321762,35,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzf750,2001,japan,1,0.959575198460774
211,16323543,62,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,all other makes,unknown,2012,Other,1,0.9466618188116355
212,16330512,19,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr1,2002,japan,1,0.8916650388394797
213,16332707,24,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2016,usa,1,0.8096801768909038
214,16333444,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr250,2009,japan,1,0.908301426356797
215,16339494,35,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,whi - white,honda,cbr600,2015,japan,1,0.9705378389375326
216,16322418,30,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr1000,2015,japan,1,0.9514782773768156
217,16322904,17,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,triumph motorcycle,bonneville,2014,Other,1,0.7696635253495975
218,16328744,22,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,er650,2015,japan,1,0.9598227300122637
219,16329066,56,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2002,usa,1,0.935775466259725
220,16329220,17,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2007,japan,1,0.9330626960099835
221,16330269,31,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2007,japan,1,0.9383521751404905
222,16338414,28,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,sil - silver,yamaha,xvs1100,2007,japan,0,0.737121139957634
223,16326169,22,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cm250,2003,japan,1,0.9180642486685049
224,16326189,26,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx-r1000,2003,japan,1,0.8481327599867375
225,16326406,23,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr1,1991,japan,1,0.892939738231634
226,16328565,24,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,kawasaki,zx600,2001,japan,1,0.9023944864716424
227,16331353,22,98 - other,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,klx650,2007,japan,1,0.9059407092581395
228,16331851,58,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,kawasaki,ninja zx,2006,japan,0,0.8791126127163936
229,16335131,32,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,zr1200,2001,japan,1,0.9174657002056139
230,16335341,60,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fld,2003,usa,1,0.9320625283386393
231,16340961,22,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,yel - yellow,suzuki,gsx,2003,japan,1,0.8932835434968028
232,16343647,53,w - white,1 - male,0,k - fatal injury,mc - motorcycle,sil - silver,honda,st1300,2007,japan,1,0.9644877672335795
233,16386928,24,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,bro - brown,harley-davidson,xl1200,1999,usa,1,0.8789575235610159
234,16327598,46,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,honda,cbr600,2006,japan,1,0.8679948245820575
235,16329693,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2011,usa,1,0.9431076965788177
236,16329887,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,triumph motorcycle,daytona,2007,Other,1,0.8942339785644181
237,16335101,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,kawasaki,er650,2017,japan,1,0.9409407144866319
238,16335926,27,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,suzuki,gsx1300,2011,japan,1,0.9627970269056186
239,16338675,21,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,gsx-r600,2005,japan,1,0.856951408731747
240,16338679,29,98 - other,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,suzuki,gsx,2006,japan,1,0.8573697202634633
241,16846147,50,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2006,usa,1,0.9134796044733741
242,16328505,34,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,vn1600,2004,japan,1,0.947908720679249
243,16331320,40,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flh80,2014,usa,1,0.9517633086279451
244,16332114,32,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2007,japan,1,0.9243638768671746
245,16336577,68,w - white,1 - male,1,n - not injured,mc - motorcycle,blu - blue,kawasaki,vn1700,2013,japan,0,0.8741435935246483
246,16336594,55,w - white,1 - male,0,n - not injured,mc - motorcycle,ong - orange,harley-davidson,fltrx,2015,usa,0,0.9614301404550852
247,16338312,45,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,bmw,r1200,2008,Germany,1,0.8722644895184631
248,16342876,49,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,bge - beige,harley-davidson,flhr,2014,usa,1,0.8048304960677165
249,16328692,30,w - white,1 - male,0,k - fatal injury,mc - motorcycle,ple - purple,harley-davidson,fld,2004,usa,1,0.9236215355768569
250,16330824,30,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,zx636,2006,japan,1,0.8704073336687338
251,16332699,35,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,sil - silver,yamaha,xv1000,2009,japan,1,0.9219727102343837
252,16334855,51,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,vl1500,2007,japan,1,0.9663923558520866
253,16335423,24,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,mul - multicolored,honda,c-series,201,japan,0,0.9591891061759906
254,16336832,41,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,vzr1800,2017,japan,1,0.963657735084587
255,16337439,41,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,honda,cbr600,1995,japan,1,0.9369310089479382
256,16337491,27,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,vtx1300,2007,japan,1,0.8664851053369492
257,16339222,29,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fxd,2008,usa,1,0.9337177744383899
258,16342482,62,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxd,2007,usa,1,0.9396124481328619
259,16335408,37,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2012,usa,1,0.9235242045677965
260,16335079,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,isuzu,i-280,2003,Other,1,0.8682345261128677
261,16338588,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,victory motorcycles,high-ball,2012,Other,1,0.9627672350856608
262,16340175,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,moto guzzi,v7,2016,Other,1,0.9472965814509837
263,16340281,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,yamaha,yzfr6,2009,japan,1,0.9148974142818097
264,16342115,39,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,honda,st1300,2006,japan,1,0.9509150376171439
265,16343337,65,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,bmw,r100,1992,Germany,1,0.7987764593972788
266,16343483,38,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr1100,1999,japan,1,0.9576221645664048
267,16342232,49,b - black,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2017,usa,1,0.933001961182395
268,16342731,14,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,crf150,2009,japan,1,0.9462717705029234
269,16385001,27,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fltrx,2017,usa,1,0.8065073527852548
270,16391168,44,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,victory motorcycles,cross country,2006,Other,1,0.9254844019568592
271,16393269,42,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,yzfr1,2009,japan,1,0.9044574720435199
272,16384802,56,w - white,1 - male,0,n - not injured,mc - motorcycle,grn - green,harley-davidson,fld,1996,usa,0,0.9046018889957681
273,16393087,21,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,yamaha,yzfr1,2003,japan,1,0.863597082415037
274,16384424,34,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flt,2016,usa,1,0.9178253658895947
275,16397260,26,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,sil - silver,harley-davidson,xl883,2014,usa,0,0.6705506505692634
276,16391582,26,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2007,japan,1,0.8347082244072317
277,16403854,50,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xr1200,2016,usa,1,0.9013467663366181
278,16385880,40,w - white,1 - male,1,n - not injured,mc - motorcycle,blu - blue,harley-davidson,fltru,2016,usa,0,0.8842577398517817
279,16391376,22,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,gsx-r1000,2014,japan,1,0.8491798570238956
280,16391941,35,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,honda,vt1100,201,japan,1,0.9648986417343896
281,16384533,48,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gld - gold,harley-davidson,fld,2014,usa,1,0.9011757386761481
282,16391216,31,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2016,japan,1,0.8968947902705063
283,16396057,59,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,honda,gl1800,2008,japan,1,0.7938610305737269
284,16408552,45,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,gry - gray,harley-davidson,fld,2016,usa,1,0.9241013149625531
285,16453579,22,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2011,usa,1,0.9303989525617927
286,16386727,40,w - white,1 - male,0,k - fatal injury,mc - motorcycle,gry - gray,harley-davidson,flhx,2018,usa,1,0.9265674922433909
287,16389086,71,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,flhtcu,2012,usa,1,0.9425129481819532
288,16389732,74,w - white,1 - male,1,k - fatal injury,mc - motorcycle,blu - blue,harley-davidson,fltrse3,2016,usa,1,0.9314118784685208
289,16396555,37,98 - other,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr1000,2016,japan,1,0.9762037457762222
290,16398785,34,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,gry - gray,yamaha,yzfr1,2014,japan,1,0.8666425059244905
291,16400156,52,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,yel - yellow,harley-davidson,fxdwg,1995,usa,1,0.9162003230852098
292,16400374,32,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,fld,2006,usa,1,0.9089964483792652
293,16405927,49,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhr,2013,usa,1,0.8924483624577094
294,16516682,49,w - white,2 - female,1,a - suspected serious injury,mc - motorcycle,whi - white,harley-davidson,fls,2008,usa,1,0.9446570710569888
295,16385142,56,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,tan - tan,honda,vtx1300,2007,japan,1,0.9120897160120343
296,16385403,63,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,flhx,2016,usa,1,0.888964632432127
297,16386212,18,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx,2011,japan,1,0.9165422862728959
298,16386241,34,98 - other,1 - male,0,n - not injured,mc - motorcycle,blk - black,suzuki,dl1000,2001,japan,0,0.9682376047189387
299,16387109,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,yamaha,yzfr1,2009,japan,1,0.9179292744999933
300,16388064,55,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2007,usa,1,0.9578002276514156
301,16389154,19,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,honda,vt750,2006,japan,0,0.8349671615291554
302,16389499,28,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,ex650,2015,japan,1,0.9628424663022165
303,16390357,52,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,ong - orange,honda,cbr250,2013,japan,1,0.9499328102936349
304,16390560,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,sil - silver,harley-davidson,fxdl,2003,usa,1,0.8843227456809041
305,16396507,74,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxlr,2018,usa,1,0.9319123307901106
306,16398990,46,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,vl800,2013,japan,1,0.9191699402390581
307,16408321,28,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,grn - green,kawasaki,ninja zx,2013,japan,1,0.8416993035641355
308,16385916,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,zr750,2006,japan,1,0.942829727895573
309,16386993,22,w - white,1 - male,0,n - not injured,mc - motorcycle,grn - green,kawasaki,ninja zx,2009,japan,0,0.8869155868540424
310,16388927,44,w - white,1 - male,0,n - not injured,mc - motorcycle,ple - purple,suzuki,gsx,2003,japan,0,0.9261490727566709
311,16393216,29,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cmx250,2017,japan,1,0.9256060183127612
312,16385659,41,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,vf700,1987,japan,1,0.854965960937457
313,16396131,47,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fld,2017,usa,1,0.9398108009825082
314,16398741,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,vn900,2007,japan,1,0.9562608757949981
315,16386803,31,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx,2014,japan,1,0.8443392416980472
316,16387997,57,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,1999,usa,1,0.8768312051125345
317,16394130,49,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,flhrc,2007,usa,1,0.9528306591145387
318,16394825,27,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,victory motorcycles,cross country,2013,Other,1,0.836468132208515
319,16406290,39,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr6,2008,japan,1,0.9353977388358988
320,16388445,31,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2014,usa,1,0.9025731799959447
