crash_id,person_age,person_ethnicity,person_gender,has_motocycle_endorsment,person_injury_severity,vehicle_body_style,vehicle_color,vehicle_make,vehicle_model,vehicle_model_year,vehicle_make_country,injury_binary
17203707,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,vtx1300,2015,Japan,1
17215618,32,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,mar - maroon,honda,cbr600,2006,Japan,1
17199172,44,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,kl600,2018,Japan,1
17199425,19,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxdx,2007,USA,1
17203163,51,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,bro - brown,harley-davidson,flde,2019,USA,1
17206141,37,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,honda,cbx,2006,Japan,1
17207480,18,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,ninja zx,2007,Japan,1
17217257,46,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsx-r750,2005,Japan,1
17196629,30,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,honda,fl250,2006,Japan,1
17203937,57,a - asian,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxstbi,2002,USA,1
17204160,57,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,victory motorcycles,vision,2015,Other,1
17209380,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,yamaha,yzfr1,2011,Japan,1
17196533,31,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,2015,Japan,1
17197940,23,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,bmw,s 1000,2015,Germany,1
17198140,26,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,suzuki,gsx,2007,Japan,1
17198322,32,h - hispanic,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,suzuki,gsx,2007,Japan,1
17198982,55,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mar - maroon,harley-davidson,fld,2018,USA,1
17199500,72,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2015,USA,1
17200280,46,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,ple - purple,honda,accord,2002,Japan,1
17200788,50,b - black,1 - male,1,a - suspected serious injury,mc - motorcycle,bge - beige,suzuki,vzr1800,2007,Japan,1
17203093,33,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,honda,cbr600,2003,Japan,0
17204032,71,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,harley-davidson,fld,2011,USA,1
17221453,33,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,harley-davidson,fxd,2015,USA,1
17198547,49,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fld,1997,USA,1
17199536,54,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,honda,cbr600,2001,Japan,1
17199856,34,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,1999,USA,1
17199865,24,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2006,USA,1
17200139,32,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,fz6,2005,Japan,1
17200367,30,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,whi - white,ducati,panigale,2015,Italy,1
17201120,62,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,yamaha,xv1900,2009,Japan,1
17203402,51,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2009,USA,1
17206032,48,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2014,USA,1
17207968,19,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,all other makes,unknown,2018,Other,1
17209439,25,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,harley-davidson,xl883,2011,USA,1
17209687,27,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,suzuki,gsx,2011,Japan,1
17210565,33,w - white,2 - female,0,a - suspected serious injury,mc - motorcycle,grn - green,honda,trx350,2005,Japan,1
17198899,24,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,whi - white,suzuki,dr-z400,2013,Japan,1
17202785,35,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2007,Japan,1
17203227,43,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,cb300,2015,Japan,1
17203444,23,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,mul - multicolored,suzuki,gsx-r600,2005,Japan,1
17203537,39,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,can-am,spyder roadster,2016,Other,1
17207336,34,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,moto guzzi,breva 750,2004,Other,1
17207565,72,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blu - blue,honda,vt1100,2002,Japan,1
17208535,27,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,harley-davidson,fld,2005,USA,1
17216876,44,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flrt,1976,USA,1
17200507,38,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fld,2008,USA,1
17201502,47,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxstsse2,201,USA,1
17201786,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2018,Japan,1
17202929,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2019,USA,1
17202931,27,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,whi - white,honda,crf100,2017,Japan,1
17203679,34,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx-r600,2004,Japan,1
17206972,21,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,can-am,spyder roadster,2019,Other,1
17206974,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,zx600,2009,Japan,1
17211227,30,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,201,USA,1
17215649,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxs,2016,USA,1
17201708,57,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flht,2009,USA,1
17202766,53,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2009,USA,1
17203570,40,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,yamaha,mt07,2004,Japan,1
17203654,25,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,fz1,2003,Japan,1
17203896,26,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,honda,grom,2019,Japan,1
17203948,70,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2009,USA,1
17204545,20,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cb500,2006,Japan,1
17204940,36,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fld,2015,USA,1
17211426,23,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,kawasaki,vn900,2019,Japan,1
17213824,56,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fld,2018,USA,1
17215484,28,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,suzuki,gz250,2008,Japan,1
17203794,44,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2018,Japan,1
17206528,26,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,flt,2011,USA,1
17212273,24,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,suzuki,gsx,2001,Japan,1
17217833,25,h - hispanic,2 - female,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xg500,2017,USA,1
17206360,35,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2011,Japan,1
17206904,42,a - asian,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,honda,cb750,1991,Japan,1
17211140,47,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,flde,2008,USA,1
17214374,21,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,xvs1100,2008,Japan,1
17208394,24,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,harley-davidson,flstc,2003,USA,1
17209480,28,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,ong - orange,genuine scooter co.,buddy,2019,Other,1
17214838,60,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,yamaha,xvs1300,2016,Japan,1
17217449,21,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ex650,2016,Japan,1
17214822,47,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fls,1999,USA,1
17214829,31,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,harley-davidson,xlh1200,2004,USA,1
17220024,13,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr500,2014,Japan,1
17210495,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,rt100,2005,Japan,1
17211207,37,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx-r1100,2012,Japan,1
17211228,47,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx-r750,2005,Japan,1
17212835,23,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xr1200,2017,USA,1
17212922,65,w - white,2 - female,1,n - not injured,mc - motorcycle,blk - black,piaggio,fly,2007,Other,0
17213985,36,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,honda,st1300,2007,Japan,1
17214356,20,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,kawasaki,ninja zx,2009,Japan,1
17214444,23,b - black,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,kawasaki,zx600,2008,Japan,1
17214917,59,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flstc,2008,USA,1
17214970,33,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,fld,2016,USA,1
17215018,30,w - white,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,fld,2001,USA,1
17215562,52,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,2009,Japan,1
17220138,19,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,gry - gray,suzuki,gsx,2008,Japan,1
17221975,27,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,honda,ct1100,2012,Japan,0
17213072,39,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blu - blue,kawasaki,ninja zx,2013,Japan,1
17213251,42,98 - other,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,fltrxs,2017,USA,1
17213790,33,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,vulcan 2000,2014,Japan,1
17213825,34,b - black,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2008,Japan,1
17214420,43,h - hispanic,1 - male,0,k - fatal injury,mc - motorcycle,mar - maroon,harley-davidson,fld,2009,USA,1
17219881,26,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2007,Japan,1
17220065,27,b - black,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,kawasaki,ninja zx,2017,Japan,1
17213040,35,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2018,USA,1
17214404,28,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxdf,2017,USA,1
17216238,52,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,red - red,harley-davidson,flsts,1999,USA,1
17219551,35,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fld,2009,USA,1
17217076,19,b - black,1 - male,0,k - fatal injury,mc - motorcycle,blk - black,suzuki,gv1200,1985,Japan,1
17218802,43,w - white,2 - female,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flstci,2014,USA,1
17220877,17,h - hispanic,1 - male,0,b - suspected minor injury,mc - motorcycle,grn - green,kawasaki,kx250,2017,Japan,1
17272613,26,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,suzuki,gsx,2018,Japan,1
17217478,25,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,yamaha,yzfr1,2019,Japan,1
17217730,27,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr600,2004,Japan,1
17218905,19,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,gry - gray,honda,cmx250,2019,Japan,1
17219981,36,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2005,Japan,1
17221630,32,w - white,1 - male,1,n - not injured,mc - motorcycle,blk - black,harley-davidson,fls,2002,USA,0
17219740,42,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,yel - yellow,yamaha,yzfr1,2009,Japan,1
17220188,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,fxdbi,2013,USA,1
17221472,33,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,suzuki,gsf1200,2009,Japan,1
17221195,19,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl883,2014,USA,1
17285943,23,b - black,1 - male,1,n - not injured,mc - motorcycle,grn - green,kawasaki,ninja zx,2015,Japan,0
17285928,58,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,suzuki,gsx,2006,Japan,1
17730410,32,w - white,1 - male,0,n - not injured,mc - motorcycle,blk - black,yamaha,fz1,2016,Japan,0
17269762,26,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xl1200,2007,USA,1
17285944,51,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,blu - blue,harley murray inc,not applicable,201,Other,1
17268604,27,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,gsx,2001,Japan,1
17398688,53,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,kawasaki,zg1000,2001,Japan,1
17274448,52,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flhc,2017,USA,1
17279669,29,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,ong - orange,honda,vt1300,2011,Japan,1
17264703,25,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cbr1000,2005,Japan,1
17272309,34,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,whi - white,harley-davidson,xl883,2013,USA,1
17263540,35,w - white,2 - female,0,b - suspected minor injury,mc - motorcycle,whi - white,suzuki,vl800,2002,Japan,1
17272365,33,h - hispanic,1 - male,0,a - suspected serious injury,mc - motorcycle,sil - silver,harley-davidson,fld,2014,USA,1
17286388,27,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,blu - blue,all other makes,unknown,1999,Other,1
17286757,37,w - white,1 - male,0,k - fatal injury,mc - motorcycle,red - red,kawasaki,ninja zx,2019,Japan,1
17266287,30,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,blk - black,honda,cbr1000,2017,Japan,1
17266860,20,b - black,1 - male,0,n - not injured,mc - motorcycle,grn - green,kawasaki,er650,2014,Japan,0
17267123,64,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,sil - silver,yamaha,yzf600,2003,Japan,1
17270513,61,h - hispanic,1 - male,1,k - fatal injury,mc - motorcycle,blk - black,harley-davidson,flhx,2009,USA,1
17269769,73,w - white,1 - male,1,k - fatal injury,mc - motorcycle,red - red,honda,cbr600,201,Japan,1
17270407,44,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,flhrs,2016,USA,1
17271831,48,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,flhxs,2016,USA,1
17273956,55,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,yamaha,xvz13,2009,Japan,1
17282857,44,h - hispanic,1 - male,1,b - suspected minor injury,mc - motorcycle,mar - maroon,yamaha,cv50,2,Japan,1
17265317,31,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,m50,2007,Japan,1
17267286,61,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,yamaha,rx50,2014,Japan,1
17275616,19,h - hispanic,1 - male,1,n - not injured,mc - motorcycle,red - red,kawasaki,ninja zx,2005,Japan,0
17283848,65,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,harley-davidson,xlh,2005,USA,1
17261781,68,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blk - black,kawasaki,ex400,1999,Japan,1
17262182,39,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,honda,cr-v,2006,Japan,1
17263531,63,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,harley-davidson,flhxse,2017,USA,1
17263866,33,h - hispanic,1 - male,0,n - not injured,mc - motorcycle,blk - black,kawasaki,ninja zx,2008,Japan,0
17264528,36,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,grn - green,harley-davidson,flhc,2007,USA,1
17265081,58,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,kawasaki,zg1400,2009,Japan,1
17267411,22,w - white,1 - male,0,a - suspected serious injury,mc - motorcycle,yel - yellow,ducati,monster,2015,Italy,1
17268291,59,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fls,2007,USA,1
17270060,50,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,red - red,honda,cbr600,2002,Japan,1
17274383,50,w - white,1 - male,1,b - suspected minor injury,pm - police motorcycle,blk - black,honda,gl1100,2016,Japan,1
17278707,43,b - black,2 - female,0,b - suspected minor injury,mc - motorcycle,sil - silver,yamaha,xvs1300,2014,Japan,1
17279045,26,w - white,1 - male,1,a - suspected serious injury,mc - motorcycle,blk - black,harley-davidson,fxe,2012,USA,1
17282320,33,w - white,1 - male,0,b - suspected minor injury,mc - motorcycle,blk - black,suzuki,gsx,2006,Japan,1
17283662,78,w - white,1 - male,1,b - suspected minor injury,mc - motorcycle,blu - blue,harley-davidson,flhc,2017,USA,1
17283767,55,w - white,2 - female,0,k - fatal injury,mc - motorcycle,yel - yellow,honda,z125,2019,Japan,1
17262553,34,b - black,1 - male,0,b - suspected minor injury,mc - motorcycle,bro - brown,yamaha,xv1600,2003,Japan,1
